CONTROL,VIV_SEL,HOGAR,R_SEL,FAC_ELE
1460013,23,01,01,000732
1460013,24,01,01,000732
1460015,01,01,02,004250
1460015,02,01,03,003400
1460015,03,01,02,001700
1460015,04,01,02,003400
1460015,05,01,01,000850
1460015,06,01,01,002550
1460015,07,01,03,003400
1460015,08,01,02,001700
1460015,09,01,02,001700
1460015,10,01,02,001700
1460015,11,01,01,003400
1460015,12,01,02,001700
1460015,13,01,01,000850
1460015,14,01,02,001700
1460015,15,01,04,005100
1460015,16,01,01,001700
1460015,17,01,01,001700
1460015,18,01,02,001700
1460015,19,01,01,001700
1460015,20,01,02,001700
1460016,02,01,03,002358
1460016,03,01,01,001572
1460016,05,01,02,001572
1460016,06,01,01,001572
1460016,07,01,01,001572
1460016,08,01,01,000786
1460016,09,01,01,003930
1460016,10,01,01,001572
1460016,11,01,01,001572
1460016,12,01,01,000786
1460016,13,01,02,001572
1460016,14,01,02,001572
1460016,15,01,01,000786
1460016,16,01,01,001572
1460016,17,01,02,001572
1460016,18,01,03,002358
1460016,20,01,01,002358
1460017,01,01,01,000839
1460017,02,01,02,002517
1460017,03,01,01,002517
1460017,05,01,01,001678
1460017,06,01,02,001678
1460017,07,01,01,000839
1460017,08,01,02,001678
1460017,09,01,01,001678
1460017,10,01,01,001678
1460017,11,01,01,001678
1460017,12,01,02,001678
1460017,13,01,02,001678
1460017,14,01,01,001678
1460017,15,01,02,003356
1460017,16,01,01,000839
1460017,17,01,02,001678
1460017,18,01,01,001678
1460017,19,01,02,001678
1490004,01,01,03,002752
1490004,03,01,01,000688
1490004,04,01,01,001376
1490004,05,01,02,001376
1490004,06,01,02,002752
1490004,07,01,02,001376
1490004,08,01,01,000688
1490004,09,01,02,001376
1490004,13,01,02,002752
1490004,14,01,04,002752
1490004,15,01,01,001376
1490004,16,01,02,001376
1490004,17,01,01,000688
1490004,18,01,01,001376
1490004,19,01,02,002064
1490004,20,01,02,001376
1490006,01,01,02,002565
1490006,02,01,01,001026
1490006,03,01,02,001026
1490006,04,01,01,001026
1490006,05,01,01,001026
1490006,06,01,01,001026
1490006,07,01,01,000513
1490006,08,01,02,001539
1490006,09,01,01,001026
1490006,10,01,01,000513
1490006,11,01,02,001539
1490006,12,01,01,001026
1490006,13,01,01,002565
1490006,14,01,02,001026
1490006,15,01,02,001026
1490006,16,01,01,001026
1490006,17,01,05,002565
1490006,18,01,02,001026
1490007,01,01,02,002286
1490007,02,01,02,001524
1490007,03,01,02,002286
1490007,04,01,03,002286
1490007,05,01,01,003048
1490007,06,01,03,004572
1490007,07,01,03,003810
1490007,08,01,01,001524
1490007,09,01,01,001524
1490007,12,01,02,002286
1490007,13,01,03,003048
1490007,14,01,07,005334
1490007,15,01,02,001524
1490007,16,01,02,002286
1490007,17,01,02,001524
1490007,18,01,01,000762
1490007,19,01,02,003048
1490007,20,01,01,001524
1490012,01,01,01,000769
1490012,02,01,01,001538
1490012,03,01,02,001538
1490012,04,01,01,000769
1490012,05,01,01,001538
1490012,06,01,04,003076
1490012,08,01,01,000769
1490012,09,01,01,001538
1490012,10,01,02,001538
1490012,11,01,01,001538
1490012,12,01,02,001538
1490012,13,01,01,000769
1490012,15,01,01,001538
1490012,16,01,01,001538
1490012,17,01,02,002307
1490012,18,01,01,001538
1490012,20,01,01,001538
1490014,01,01,01,000688
1490014,02,01,02,001376
1490014,03,01,01,001376
1490014,04,01,01,001376
1490014,05,01,01,003440
1490014,06,01,01,000688
1490014,07,01,02,001376
1490014,08,01,02,002064
1490014,09,01,02,001376
1490014,10,01,01,001376
1490014,11,01,03,002752
1490014,14,01,01,002064
1490014,15,01,01,000688
1490014,16,01,01,001376
1490014,17,01,01,000688
1490014,18,01,01,000688
1490014,19,01,01,001376
1490014,20,01,01,002064
1490015,01,01,02,001332
1490015,02,01,01,001998
1490015,03,01,01,000666
1490015,04,01,01,001332
1490015,05,01,01,000666
1490015,06,01,01,001998
1490015,07,01,01,001998
1490015,08,01,03,001998
1490015,10,01,03,003330
1490015,11,01,02,001332
1490015,12,01,02,001332
1490015,13,01,01,001332
1490015,14,01,03,003996
1490015,15,01,01,001332
1490015,16,01,03,002664
1490015,17,01,01,002664
1490015,18,01,01,000666
1490015,19,01,01,001332
1490015,20,01,01,001332
1490018,01,01,01,003076
1490018,02,01,02,003076
1490018,03,01,02,004614
1490018,04,01,01,001538
1490018,05,01,01,001538
1490018,06,01,02,003076
1490018,07,01,03,002307
1490018,08,01,02,002307
1490018,09,01,02,002307
1490018,10,01,02,003845
1490018,11,01,01,000769
1490018,12,01,02,001538
1490018,13,01,03,002307
1490018,15,01,01,000769
1490018,16,01,03,002307
1490018,17,01,02,003076
1490018,18,01,03,006152
1490018,19,01,02,001538
1490018,20,01,01,000769
1490023,01,01,01,002187
1490023,02,01,02,001458
1490023,03,01,03,002187
1490023,04,01,02,002187
1490023,05,01,01,000729
1490023,06,01,01,000729
1490023,07,01,01,001458
1490023,08,01,01,002187
1490023,09,01,03,002187
1490023,11,01,01,000729
1490023,12,01,01,001458
1490023,14,01,02,001458
1490023,15,01,02,002916
1490023,17,01,01,001458
1490023,18,01,02,001458
1490023,19,01,02,001458
1490023,20,01,08,002916
1490024,01,01,02,001758
1490024,02,01,02,002344
1490024,03,01,03,001758
1490024,04,01,01,000586
1490024,05,01,01,001172
1490024,06,01,02,002930
1490024,07,01,01,000586
1490024,08,01,02,001172
1490024,09,01,01,000586
1490024,10,01,01,001758
1490024,12,01,01,000586
1490024,13,01,03,001758
1490024,14,01,01,001758
1490024,15,01,01,001172
1490024,16,01,02,001172
1490024,17,01,01,000586
1490024,18,01,01,001172
1490024,19,01,01,000586
1490024,20,01,02,001172
1490026,03,01,02,001322
1490026,04,01,01,001983
1490026,05,01,02,001322
1490026,06,01,01,001322
1490026,07,01,01,001983
1490026,08,01,01,001322
1490026,09,01,01,001322
1490026,10,01,01,001322
1490026,11,01,02,001322
1490026,13,01,02,001983
1490026,14,01,01,001322
1490026,15,01,02,001983
1490026,16,01,02,001322
1490026,17,01,02,001322
1490026,18,01,02,001983
1490026,19,01,02,001322
1490026,20,01,01,000661
1490027,01,01,02,001953
1490027,02,01,01,000651
1490027,03,01,01,001302
1490027,04,01,02,002604
1490027,05,01,02,001302
1490027,07,01,02,001302
1490027,08,01,01,001302
1490027,09,01,02,001302
1490027,10,01,01,000651
1490027,11,01,01,001302
1490027,12,01,01,001302
1490027,13,01,02,001302
1490027,14,01,01,001302
1490027,15,01,01,001302
1490027,16,01,01,001302
1490027,17,01,02,001302
1490027,18,01,02,001302
1490027,19,01,01,001302
1490027,20,01,01,001302
1490029,01,01,02,001338
1490029,02,01,02,001338
1490029,03,01,02,002676
1490029,05,01,02,002007
1490029,06,01,01,001338
1490029,07,01,02,001338
1490029,08,01,02,001338
1490029,09,01,01,001338
1490029,10,01,02,001338
1490029,11,01,02,001338
1490029,12,01,02,002007
1490029,13,01,02,002676
1490029,14,01,07,004683
1490029,15,01,01,001338
1490029,16,01,01,001338
1490029,17,01,02,001338
1490029,18,01,01,001338
1490029,19,01,02,001338
1490029,20,01,02,003345
1490031,01,01,01,001264
1490031,02,01,02,001264
1490031,03,01,05,001896
1490031,04,01,01,003160
1490031,05,01,02,001264
1490031,06,01,04,002528
1490031,07,01,05,003792
1490031,08,01,02,001264
1490031,09,01,01,001264
1490031,10,01,01,001264
1490031,11,01,01,000632
1490031,11,02,01,000632
1490031,12,01,01,000632
1490031,14,01,02,001264
1490031,16,01,01,001264
1490031,17,01,02,001264
1490031,18,01,02,001264
1490031,20,01,02,001264
1490035,03,01,04,002772
1490035,04,01,02,001386
1490035,05,01,02,001386
1490035,06,01,02,001386
1490035,07,01,02,002079
1490035,08,01,01,001386
1490035,09,01,01,001386
1490035,10,01,01,002079
1490035,11,01,02,002079
1490035,12,01,01,000693
1490035,13,01,02,002079
1490035,14,01,01,001386
1490035,15,01,02,002772
1490035,16,01,01,001386
1490035,17,01,01,001386
1490035,18,01,01,001386
1490035,20,01,01,000693
1500001,01,01,02,005540
1500001,03,01,03,004432
1500001,04,01,01,002216
1500001,04,02,02,002216
1500001,05,01,01,002216
1500003,01,01,01,001250
1500003,02,01,02,005000
1500003,03,01,01,002500
1500003,03,02,01,001250
1500003,04,01,01,008750
1500003,05,01,01,001250
1500005,01,01,01,001225
1500005,02,01,01,002450
1500005,03,01,02,002450
1500005,04,01,04,006125
1500007,01,01,01,004401
1500007,02,01,02,004401
1500007,02,02,01,002934
1500007,02,03,02,002934
1500007,03,01,01,002934
1500007,04,01,02,002934
1500007,05,01,02,004401
1500008,01,01,01,003074
1500008,03,01,02,004611
1500008,04,01,02,004611
1500008,05,01,01,003074
1500009,02,01,02,005184
1500009,03,01,01,005184
1500009,04,01,02,002592
1500009,05,01,02,002592
1500011,01,01,04,006416
1500011,03,01,01,003208
1500011,05,01,03,004812
1500013,01,01,02,003402
1500013,02,01,02,003402
1500013,03,01,03,005103
1500013,04,01,02,003402
1500013,04,02,02,003402
1500013,04,03,01,003402
1500013,05,01,02,003402
1500014,01,01,03,006868
1500014,02,01,01,003434
1500014,02,02,01,001717
1500014,03,01,01,001717
1500014,04,01,01,001717
1500014,05,01,02,003434
1500015,01,01,02,004143
1500015,02,01,01,001381
1500015,03,01,04,005524
1500015,04,01,02,004143
1500015,05,01,06,012429
1500016,02,01,02,007484
1500016,03,01,01,003742
1500016,04,01,02,003742
1500016,05,01,01,003742
1500017,01,01,02,004014
1500017,02,01,02,004014
1500017,04,01,02,004014
1500019,01,01,02,003484
1500019,02,01,04,002613
1500019,05,01,01,001742
1500019,08,01,02,001742
1500019,10,01,02,002613
1500021,01,01,01,004774
1500021,02,01,03,009548
1500021,04,01,01,002387
1500021,05,01,02,011935
1500023,01,01,02,002500
1500023,02,01,01,001250
1500023,03,01,01,002500
1500023,04,01,04,005000
1500023,04,02,01,002500
1500023,04,03,01,002500
1500023,05,01,03,003750
1500024,01,01,07,006408
1500024,02,01,03,008010
1500024,03,01,01,001602
1500024,04,01,05,006408
1500024,05,01,06,009612
1500301,02,01,01,003406
1500301,03,01,04,006812
1500301,04,01,03,005109
1500301,05,01,02,005109
1500302,01,01,02,003610
1500302,02,01,01,007220
1500302,03,01,01,005415
1500302,04,01,04,007220
1500302,05,01,03,007220
1500303,02,01,02,003420
1500303,02,02,03,005130
1500303,03,01,03,005130
1500303,04,01,02,003420
1500304,02,01,02,003828
1500305,01,01,01,003282
1500305,02,01,01,001641
1500305,03,01,01,003282
1500305,04,01,01,001641
1500305,05,01,01,008205
1500306,01,01,01,005115
1500306,03,01,02,003410
1500306,04,01,03,005115
1500306,05,01,01,001705
1500307,03,01,01,005166
1500307,04,01,03,005166
1500307,05,01,01,003444
1500308,01,01,02,003051
1500308,03,01,02,002034
1500308,04,01,02,002034
1500308,05,01,02,003051
1540001,01,01,01,002396
1540001,02,01,01,004792
1540001,04,01,01,001198
1540001,05,01,04,004792
1540001,05,02,01,001198
1540001,06,01,01,001198
1540001,07,01,02,002396
1540001,07,02,01,001198
1540001,09,01,02,002396
1540001,10,01,02,002396
1540002,01,01,02,003990
1540002,04,01,01,005320
1540002,05,01,03,003990
1540003,01,01,01,001662
1540003,02,01,02,008310
1540003,03,01,01,001662
1540003,04,01,01,003324
1540003,05,01,01,006648
1540004,01,01,01,004311
1540004,02,01,01,004311
1540004,04,01,01,002874
1540004,05,01,02,002874
1540005,01,01,01,002974
1540005,02,01,01,007435
1540005,02,02,01,002974
1540005,03,01,02,002974
1540005,03,02,01,001487
1540005,04,01,01,002974
1540005,04,02,01,001487
1540006,01,01,01,003660
1540006,02,01,02,002440
1540006,03,01,01,003660
1540006,04,01,02,002440
1540006,05,01,02,004880
1540007,01,01,01,003298
1540007,02,01,02,003298
1540007,04,01,02,003298
1540007,05,01,01,001649
1540008,01,01,01,004647
1540008,02,01,01,001549
1540008,03,01,01,001549
1540008,03,02,02,003098
1540008,04,01,02,003098
1540008,05,01,02,006196
1540009,01,01,01,001623
1540009,02,01,03,004869
1540009,03,01,01,001623
1540009,04,01,01,001623
1540009,05,01,02,003246
1540009,05,02,01,003246
1540009,05,03,02,003246
1540010,01,01,02,003594
1540010,01,02,02,003594
1540010,02,01,02,003594
1540010,03,01,02,008985
1540010,04,01,05,008985
1540010,05,01,03,008985
1540011,01,01,02,005490
1540011,02,01,01,005490
1540011,03,01,01,003660
1540011,04,01,03,007320
1540012,01,01,02,003716
1540012,03,01,02,003716
1540012,04,01,02,003716
1540012,05,01,01,003716
1540013,02,01,01,002730
1540013,03,01,01,004095
1540013,04,01,02,004095
1540013,05,01,04,005460
1540014,01,01,04,005880
1540014,02,01,02,002940
1540014,03,01,03,004410
1540014,03,02,02,002940
1540014,04,01,01,002940
1540014,05,01,01,002940
1540015,01,01,02,006490
1540015,03,01,01,003894
1540015,04,01,01,003894
1540015,05,01,01,002596
1540016,01,01,02,004257
1540016,02,01,02,002838
1540016,04,01,03,004257
1540016,05,01,01,001419
1540017,01,01,01,004112
1540017,03,01,01,004112
1540017,04,01,01,004112
1540017,05,01,01,006168
1540018,01,01,02,004214
1540018,02,01,01,002107
1540018,03,01,02,004214
1540018,04,01,01,004214
1540018,05,01,02,004214
1540019,01,01,02,007800
1540019,02,01,02,010400
1540019,03,01,01,010400
1540019,04,01,02,005200
1540019,05,01,01,005200
1540020,02,01,05,010820
1540020,03,01,02,012984
1540020,04,01,04,008656
1540020,05,01,02,004328
1540021,01,01,02,003218
1540021,02,01,01,003218
1540021,03,01,02,004827
1540021,04,01,01,004827
1540021,05,01,04,006436
1540022,01,01,02,005196
1540022,02,01,02,003464
1540022,04,01,01,001732
1540022,05,01,02,005196
1540023,01,01,01,001563
1540023,03,01,03,004689
1540023,04,01,01,004689
1540023,05,01,01,003126
1540024,01,01,02,002342
1540024,01,02,01,003513
1540024,01,03,02,002342
1540024,02,01,01,002342
1540024,03,01,01,002342
1540024,03,02,01,002342
1540024,03,03,02,002342
1540024,04,01,06,008197
1540024,05,01,03,003513
1540025,01,01,01,000875
1540025,02,01,01,003500
1540025,03,01,01,000875
1540025,04,01,02,001750
1540025,05,01,02,002625
1540025,06,01,01,002625
1540025,07,01,02,001750
1540025,08,01,01,004375
1540026,01,01,02,001920
1540026,02,01,02,002880
1540026,03,01,03,004800
1540026,06,01,01,001920
1540026,07,01,01,002880
1540026,09,01,02,001920
1540027,01,01,01,003190
1540027,01,02,01,003190
1540027,02,01,02,004785
1540027,02,02,02,003190
1540027,03,01,01,003190
1540027,04,01,04,007975
1540027,05,01,01,006380
1540027,05,02,01,001595
1540028,01,01,02,003360
1540028,02,01,03,006720
1540028,03,01,01,003360
1540028,04,01,01,003360
1540029,01,01,01,001244
1540029,02,01,01,004976
1540029,05,01,02,004976
1540030,01,01,02,004334
1540030,02,01,01,004334
1540030,03,01,01,004334
1540030,04,01,01,004334
1540030,05,01,01,004334
1540031,01,01,01,001765
1540031,02,01,01,008825
1540031,03,01,01,003530
1540031,04,01,02,003530
1540031,05,01,03,005295
1540032,01,01,01,001604
1540032,01,02,02,001604
1540032,04,01,04,003208
1540032,05,01,01,000802
1540032,06,01,02,002406
1540032,07,01,01,002406
1540032,08,01,02,004812
1540032,10,01,02,001604
1540033,01,01,02,003232
1540033,02,01,01,001616
1540033,03,01,02,003232
1540033,04,01,02,003232
1540033,04,02,01,003232
1540033,05,01,02,003232
1540033,05,02,01,003232
1540033,05,03,02,003232
1540033,05,04,01,001616
1540034,01,01,02,003272
1540034,02,01,04,004908
1540034,03,01,02,008180
1540034,04,01,01,009816
1540035,02,01,02,003440
1540035,03,01,02,006880
1540035,04,01,04,006880
1540035,05,01,01,003440
1540036,01,01,01,001388
1540036,02,01,03,002776
1540036,03,01,01,001388
1540036,04,01,01,001388
1540036,05,01,02,001388
1540036,08,01,01,002776
1540036,09,01,01,000694
1540036,10,01,01,001388
1540037,01,01,01,003304
1540037,03,01,03,004956
1540037,04,01,02,004956
1540037,04,02,02,001652
1540038,01,01,01,001482
1540038,02,01,02,005928
1540038,03,01,02,002964
1540038,04,01,03,007410
1540039,01,01,01,005094
1540039,01,02,01,003396
1540039,03,01,01,005094
1540039,04,01,01,005094
1540039,04,02,01,003396
1540039,05,01,02,006792
1540040,01,01,01,003366
1540040,02,01,01,001683
1540040,03,01,02,005049
1540040,05,01,01,003366
1540041,01,01,01,002173
1540041,02,01,02,004346
1540041,03,01,02,004346
1540041,05,01,02,004346
1540042,01,01,02,001378
1540042,02,01,03,002756
1540042,03,01,03,002067
1540042,04,01,02,001378
1540042,05,01,01,002756
1540042,06,01,02,001378
1540042,07,01,02,002067
1540042,08,01,01,002756
1540042,09,01,01,003445
1540042,10,01,02,001378
1540043,01,01,02,004220
1540043,03,01,01,006330
1540043,04,01,01,004220
1540043,05,01,01,004220
1540044,01,01,07,010325
1540044,02,01,02,002950
1540044,03,01,01,002950
1540044,04,01,03,004425
1540044,05,01,01,005900
1540045,01,01,01,004881
1540045,02,01,01,006508
1540045,03,01,02,004881
1540045,04,01,01,001627
1540045,05,01,02,003254
1540046,01,01,01,004698
1540046,01,02,01,003132
1540046,02,01,02,004698
1540046,03,01,01,003132
1540046,04,01,01,001566
1540046,05,01,01,001566
1540047,01,01,02,004560
1540047,02,01,01,004560
1540047,03,01,01,002280
1540047,04,01,02,003420
1540047,05,01,01,002280
1540048,02,01,01,001240
1540048,03,01,02,001240
1540048,04,01,02,001240
1540048,05,01,03,002480
1540049,01,01,03,005592
1540049,02,01,01,003728
1540049,04,01,01,001864
1540049,05,01,01,005592
1540050,01,01,01,003130
1540050,02,01,02,003130
1540050,03,01,02,003130
1540050,04,01,01,009390
1540050,05,01,03,004695
1540051,01,01,02,003356
1540051,02,01,01,003356
1540051,03,01,04,006712
1540051,04,01,04,006712
1540051,04,02,01,001678
1540051,04,03,01,001678
1540051,05,01,02,008390
1540052,01,01,01,001767
1540052,02,01,02,007068
1540052,03,01,06,008835
1540052,05,01,02,007068
1540053,01,01,01,003390
1540053,02,01,03,005085
1540053,03,01,01,001695
1540053,04,01,02,003390
1540053,05,01,02,005085
1540054,03,01,02,005349
1540054,04,01,01,001783
1540054,05,01,02,003566
1540055,01,01,05,006300
1540055,02,01,01,001575
1540055,03,01,02,006300
1540055,04,01,01,007875
1540055,05,01,05,004725
1540056,01,01,02,004102
1540056,02,01,01,004102
1540056,02,02,01,004102
1540056,02,03,01,004102
1540056,02,04,02,004102
1540056,02,05,01,004102
1540056,03,01,02,006153
1540056,04,01,05,006153
1540056,05,01,01,004102
1540057,01,01,01,001588
1540057,02,01,01,001588
1540057,03,01,01,003176
1540057,04,01,02,003970
1540057,05,01,05,003970
1540057,06,01,02,001588
1540057,07,01,02,001588
1540057,08,01,02,001588
1540057,09,01,02,001588
1540057,09,02,02,001588
1540057,10,01,04,003176
1540058,01,01,03,004995
1540058,02,01,02,003330
1540058,03,01,02,004995
1540059,01,01,02,001788
1540059,02,01,01,000894
1540059,03,01,01,000894
1540059,06,01,01,001788
1540059,07,01,02,001788
1540059,09,01,01,004470
1540059,10,01,03,003576
1540060,01,01,03,004336
1540060,02,01,01,004336
1540060,03,01,02,004336
1540060,04,01,02,004336
1540060,05,01,02,004336
1540061,01,01,01,002718
1540061,02,01,02,006795
1540061,03,01,04,005436
1540061,04,01,02,002718
1540061,05,01,01,002718
1540062,02,01,01,003856
1540062,03,01,01,001928
1540062,05,01,01,000964
1540063,01,01,04,008900
1540063,02,01,02,005340
1540063,03,01,01,010680
1540063,04,01,03,005340
1540063,04,02,01,003560
1540063,05,01,01,003560
1540063,05,02,01,003560
1540064,02,01,01,004101
1540064,03,01,02,004101
1540064,04,01,01,002734
1540064,05,01,03,004101
1540064,05,02,02,002734
1540065,01,01,03,007440
1540065,02,01,01,001860
1540065,03,01,03,005580
1540065,04,01,02,007440
1540065,05,01,01,005580
1540066,01,01,01,006768
1540066,02,01,01,004512
1540066,03,01,01,002256
1540066,04,01,01,004512
1540067,01,01,02,004656
1540067,02,01,01,003104
1540067,03,01,11,003104
1540067,04,01,01,004656
1540068,01,01,03,006396
1540068,02,01,02,006396
1540068,03,01,02,003198
1540068,05,01,04,007995
1540069,01,01,02,003098
1540069,02,01,01,003098
1540069,03,01,02,003098
1540069,04,01,02,003098
1540069,05,01,02,003098
1540070,01,01,02,004766
1540070,02,01,02,004766
1540070,03,01,02,011915
1540070,04,01,02,009532
1540070,05,01,03,009532
1540071,01,01,02,005580
1540071,04,01,01,003720
1540071,05,01,05,011160
1540072,01,01,02,004940
1540072,01,03,02,004940
1540072,02,01,01,002470
1540072,04,01,04,012350
1540072,05,01,02,009880
1540072,05,02,01,004940
1540073,02,01,02,003390
1540073,02,02,02,003390
1540073,04,01,01,005085
1540073,05,01,01,001695
